source_ref,target_ref,relation,confidence,note,element_text
AI.X.I.K1,ac-61-67c,guidance,auto,from the Task I References line,Purpose of and procedures for spin awareness and spins.
AI.X.I.K1,afh:ch05,explanation,verified,Spin awareness and the spin maneuver are in AFH ch5 Upset Prevention and Recovery.,Purpose of and procedures for spin awareness and spins.
AI.X.I.K1,aviation-instructor,explanation,auto,from the Task I References line,Purpose of and procedures for spin awareness and spins.
AI.X.I.K1,phak,explanation,auto,from the Task I References line,Purpose of and procedures for spin awareness and spins.
AI.X.I.K1,risk-management,explanation,auto,from the Task I References line,Purpose of and procedures for spin awareness and spins.
AI.X.I.K10,ac-61-67c,guidance,auto,from the Task I References line,Recognize conditions that lead to a spin for future avoidance.
AI.X.I.K10,afh:ch05,explanation,verified,Recognizing the conditions that lead to a spin so a student can avoid them is AFH ch5.,Recognize conditions that lead to a spin for future avoidance.
AI.X.I.K10,aviation-instructor,explanation,auto,from the Task I References line,Recognize conditions that lead to a spin for future avoidance.
AI.X.I.K10,phak,explanation,auto,from the Task I References line,Recognize conditions that lead to a spin for future avoidance.
AI.X.I.K10,risk-management,explanation,auto,from the Task I References line,Recognize conditions that lead to a spin for future avoidance.
AI.X.I.K11,ac-61-67c,guidance,auto,from the Task I References line,"Orientation during a spin, including which instrument(s) are reliable for determining the directions of spin."
AI.X.I.K11,afh:ch05,explanation,verified,Spin orientation is AFH ch5; which instruments stay reliable in a spin is PHAK ch8 Flight Instruments.,"Orientation during a spin, including which instrument(s) are reliable for determining the directions of spin."
AI.X.I.K11,aviation-instructor,explanation,auto,from the Task I References line,"Orientation during a spin, including which instrument(s) are reliable for determining the directions of spin."
AI.X.I.K11,phak:ch08,explanation,verified,Spin orientation is AFH ch5; which instruments stay reliable in a spin is PHAK ch8 Flight Instruments.,"Orientation during a spin, including which instrument(s) are reliable for determining the directions of spin."
AI.X.I.K11,risk-management,explanation,auto,from the Task I References line,"Orientation during a spin, including which instrument(s) are reliable for determining the directions of spin."
AI.X.I.K12,ac-61-67c,guidance,auto,from the Task I References line,Recovery procedure and minimum recovery altitude for intentional spins.
AI.X.I.K12,afh:ch05,explanation,verified,Recovery procedure and the minimum recovery altitude are AFH ch5.,Recovery procedure and minimum recovery altitude for intentional spins.
AI.X.I.K12,aviation-instructor,explanation,auto,from the Task I References line,Recovery procedure and minimum recovery altitude for intentional spins.
AI.X.I.K12,phak,explanation,auto,from the Task I References line,Recovery procedure and minimum recovery altitude for intentional spins.
AI.X.I.K12,risk-management,explanation,auto,from the Task I References line,Recovery procedure and minimum recovery altitude for intentional spins.
AI.X.I.K13,ac-61-67c,guidance,auto,from the Task I References line,Common errors related to this Task.
AI.X.I.K13,afh:ch05,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.X.I.K13,aviation-instructor:ch09,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.X.I.K13,phak,explanation,auto,from the Task I References line,Common errors related to this Task.
AI.X.I.K13,risk-management,explanation,auto,from the Task I References line,Common errors related to this Task.
AI.X.I.K2,ac-61-67c,guidance,auto,from the Task I References line,"Aerodynamics associated with spins in various airplane configurations, including the relationship between angle of attack, airspeed, load factor, power setting, airplane weight and center of gravity, airplane attitude, and yaw effects. 74"
AI.X.I.K2,afh:ch05,explanation,verified,"PHAK ch5 Aerodynamics carries angle of attack, load factor, and the stall relationships; AFH ch5 Upset Prevention and Recovery applies them.","Aerodynamics associated with spins in various airplane configurations, including the relationship between angle of attack, airspeed, load factor, power setting, airplane weight and center of gravity, airplane attitude, and yaw effects. 74"
AI.X.I.K2,aviation-instructor,explanation,auto,from the Task I References line,"Aerodynamics associated with spins in various airplane configurations, including the relationship between angle of attack, airspeed, load factor, power setting, airplane weight and center of gravity, airplane attitude, and yaw effects. 74"
AI.X.I.K2,phak:ch05,explanation,verified,"PHAK ch5 Aerodynamics carries angle of attack, load factor, and the stall relationships; AFH ch5 Upset Prevention and Recovery applies them.","Aerodynamics associated with spins in various airplane configurations, including the relationship between angle of attack, airspeed, load factor, power setting, airplane weight and center of gravity, airplane attitude, and yaw effects. 74"
AI.X.I.K2,risk-management,explanation,auto,from the Task I References line,"Aerodynamics associated with spins in various airplane configurations, including the relationship between angle of attack, airspeed, load factor, power setting, airplane weight and center of gravity, airplane attitude, and yaw effects. 74"
AI.X.I.K3,ac-61-67c,guidance,auto,from the Task I References line,"What causes a spin and how to identify the entry, incipient, and developed phases of a spin."
AI.X.I.K3,afh:ch05,explanation,verified,"Spin cause and the entry, incipient, and developed phases are described in AFH ch5.","What causes a spin and how to identify the entry, incipient, and developed phases of a spin."
AI.X.I.K3,aviation-instructor,explanation,auto,from the Task I References line,"What causes a spin and how to identify the entry, incipient, and developed phases of a spin."
AI.X.I.K3,phak,explanation,auto,from the Task I References line,"What causes a spin and how to identify the entry, incipient, and developed phases of a spin."
AI.X.I.K3,risk-management,explanation,auto,from the Task I References line,"What causes a spin and how to identify the entry, incipient, and developed phases of a spin."
AI.X.I.K4,ac-61-67c,guidance,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.K4,afh:ch05,explanation,verified,AFH ch5 Upset Prevention and Recovery carries the spin recovery procedure.,Spin recovery procedure.
AI.X.I.K4,aviation-instructor,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.K4,phak,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.K4,risk-management,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.K5,ac-61-67c,guidance,auto,from the Task I References line,Human factors associated with spin instruction.
AI.X.I.K5,afh,explanation,auto,from the Task I References line,Human factors associated with spin instruction.
AI.X.I.K5,aviation-instructor:ch02,explanation,verified,"Student fear, startle, and disorientation during spin training are AIH ch2 Human Behavior; handling them in the airplane is AIH ch9 Techniques of Flight Instruc",Human factors associated with spin instruction.
AI.X.I.K5,aviation-instructor:ch09,explanation,verified,"Student fear, startle, and disorientation during spin training are AIH ch2 Human Behavior; handling them in the airplane is AIH ch9 Techniques of Flight Instruc",Human factors associated with spin instruction.
AI.X.I.K5,phak,explanation,auto,from the Task I References line,Human factors associated with spin instruction.
AI.X.I.K5,risk-management,explanation,auto,from the Task I References line,Human factors associated with spin instruction.
AI.X.I.K6,ac-61-67c,guidance,auto,from the Task I References line,How to determine if an airplane approved for the spin maneuver based on airworthiness category and type certificate.
AI.X.I.K6,afh,explanation,auto,from the Task I References line,How to determine if an airplane approved for the spin maneuver based on airworthiness category and type certificate.
AI.X.I.K6,aviation-instructor,explanation,auto,from the Task I References line,How to determine if an airplane approved for the spin maneuver based on airworthiness category and type certificate.
AI.X.I.K6,phak:ch09,explanation,verified,"Spin approval comes from the airworthiness category and type certificate, which are the documents covered in PHAK ch9 Flight Manuals and Other Documents.",How to determine if an airplane approved for the spin maneuver based on airworthiness category and type certificate.
AI.X.I.K6,risk-management,explanation,auto,from the Task I References line,How to determine if an airplane approved for the spin maneuver based on airworthiness category and type certificate.
AI.X.I.K7,ac-61-67c,guidance,auto,from the Task I References line,Flight situations where unintentional spins may occur.
AI.X.I.K7,afh:ch05,explanation,verified,The situations that produce an unintentional spin are the subject of AFH ch5.,Flight situations where unintentional spins may occur.
AI.X.I.K7,aviation-instructor,explanation,auto,from the Task I References line,Flight situations where unintentional spins may occur.
AI.X.I.K7,phak,explanation,auto,from the Task I References line,Flight situations where unintentional spins may occur.
AI.X.I.K7,risk-management,explanation,auto,from the Task I References line,Flight situations where unintentional spins may occur.
AI.X.I.K8,ac-61-67c,guidance,auto,from the Task I References line,Entry procedure and minimum entry altitude for intentional spins.
AI.X.I.K8,afh:ch05,explanation,verified,Entry procedure and the minimum entry altitude for intentional spins are AFH ch5.,Entry procedure and minimum entry altitude for intentional spins.
AI.X.I.K8,aviation-instructor,explanation,auto,from the Task I References line,Entry procedure and minimum entry altitude for intentional spins.
AI.X.I.K8,phak,explanation,auto,from the Task I References line,Entry procedure and minimum entry altitude for intentional spins.
AI.X.I.K8,risk-management,explanation,auto,from the Task I References line,Entry procedure and minimum entry altitude for intentional spins.
AI.X.I.K9,ac-61-67c,guidance,auto,from the Task I References line,Control procedure to maintain a stabilized spin.
AI.X.I.K9,afh:ch05,explanation,verified,Holding a stabilized developed spin is described in AFH ch5.,Control procedure to maintain a stabilized spin.
AI.X.I.K9,aviation-instructor,explanation,auto,from the Task I References line,Control procedure to maintain a stabilized spin.
AI.X.I.K9,phak,explanation,auto,from the Task I References line,Control procedure to maintain a stabilized spin.
AI.X.I.K9,risk-management,explanation,auto,from the Task I References line,Control procedure to maintain a stabilized spin.
AI.X.I.R1,ac-61-67c,guidance,auto,from the Task I References line,Factors and situations that could lead to inadvertent spin and loss of control.
AI.X.I.R1,afh:ch05,explanation,verified,Factors leading to an inadvertent spin and loss of control are the subject of AFH ch5.,Factors and situations that could lead to inadvertent spin and loss of control.
AI.X.I.R1,aviation-instructor,explanation,auto,from the Task I References line,Factors and situations that could lead to inadvertent spin and loss of control.
AI.X.I.R1,phak,explanation,auto,from the Task I References line,Factors and situations that could lead to inadvertent spin and loss of control.
AI.X.I.R1,risk-management,explanation,auto,from the Task I References line,Factors and situations that could lead to inadvertent spin and loss of control.
AI.X.I.R2,ac-61-67c,guidance,auto,from the Task I References line,"Range and limitations of stall warning indicators (e.g., aircraft buffet, stall horn, etc.)."
AI.X.I.R2,afh:ch05,explanation,verified,"Buffet and stall warning behavior is AFH ch5 Upset Prevention and Recovery, with the aerodynamic cause in PHAK ch5.","Range and limitations of stall warning indicators (e.g., aircraft buffet, stall horn, etc.)."
AI.X.I.R2,aviation-instructor,explanation,auto,from the Task I References line,"Range and limitations of stall warning indicators (e.g., aircraft buffet, stall horn, etc.)."
AI.X.I.R2,phak:ch05,explanation,verified,"Buffet and stall warning behavior is AFH ch5 Upset Prevention and Recovery, with the aerodynamic cause in PHAK ch5.","Range and limitations of stall warning indicators (e.g., aircraft buffet, stall horn, etc.)."
AI.X.I.R2,risk-management,explanation,auto,from the Task I References line,"Range and limitations of stall warning indicators (e.g., aircraft buffet, stall horn, etc.)."
AI.X.I.R3,ac-61-67c,guidance,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.R3,afh:ch05,explanation,verified,AFH ch5 Upset Prevention and Recovery carries the spin recovery procedure.,Spin recovery procedure.
AI.X.I.R3,aviation-instructor,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.R3,phak,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.R3,risk-management,explanation,auto,from the Task I References line,Spin recovery procedure.
AI.X.I.R4,ac-61-67c,guidance,auto,from the Task I References line,"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R4,afh,explanation,auto,from the Task I References line,"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R4,aviation-instructor,explanation,auto,from the Task I References line,"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R4,phak:ch11,explanation,verified,Turbulence and microbursts are PHAK ch12 Weather Theory; high density altitude performance loss is PHAK ch11. The Aviation Weather Handbook is not on this Task',"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R4,phak:ch12,explanation,verified,Turbulence and microbursts are PHAK ch12 Weather Theory; high density altitude performance loss is PHAK ch11. The Aviation Weather Handbook is not on this Task',"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R4,risk-management,explanation,auto,from the Task I References line,"Effect of environmental elements on airplane performance related to spins (e.g., turbulence, microbursts, and high-density altitude)."
AI.X.I.R5,ac-61-67c,guidance,auto,from the Task I References line,Collision hazards.
AI.X.I.R5,afh:ch03,explanation,verified,AFH ch3 Basic Flight Maneuvers carries collision avoidance and the visual scan. The AIM is not on this Task's References line.,Collision hazards.
AI.X.I.R5,aviation-instructor,explanation,auto,from the Task I References line,Collision hazards.
AI.X.I.R5,phak,explanation,auto,from the Task I References line,Collision hazards.
AI.X.I.R5,risk-management,explanation,auto,from the Task I References line,Collision hazards.
AI.X.I.R6,ac-61-67c,guidance,auto,from the Task I References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.X.I.R6,afh,explanation,auto,from the Task I References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.X.I.R6,aviation-instructor,explanation,auto,from the Task I References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.X.I.R6,phak:ch02,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.X.I.R6,risk-management:ch06,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.X.I.S1,ac-61-67c,guidance,auto,from the Task I References line,Clear the area.
AI.X.I.S1,afh:ch03,explanation,verified,AFH ch3 Basic Flight Maneuvers carries the clearing procedure and visual scan.,Clear the area.
AI.X.I.S1,aviation-instructor,explanation,auto,from the Task I References line,Clear the area.
AI.X.I.S1,phak,explanation,auto,from the Task I References line,Clear the area.
AI.X.I.S1,risk-management,explanation,auto,from the Task I References line,Clear the area.
AI.X.I.S2,ac-61-67c,guidance,auto,from the Task I References line,"Select an entry altitude that allows the Task to be completed no lower than 4,000 feet AGL."
AI.X.I.S2,afh:ch05,explanation,verified,"The 4,000 foot AGL floor for spin work is set in AFH ch5.","Select an entry altitude that allows the Task to be completed no lower than 4,000 feet AGL."
AI.X.I.S2,aviation-instructor,explanation,auto,from the Task I References line,"Select an entry altitude that allows the Task to be completed no lower than 4,000 feet AGL."
AI.X.I.S2,phak,explanation,auto,from the Task I References line,"Select an entry altitude that allows the Task to be completed no lower than 4,000 feet AGL."
AI.X.I.S2,risk-management,explanation,auto,from the Task I References line,"Select an entry altitude that allows the Task to be completed no lower than 4,000 feet AGL."
AI.X.I.S3,ac-61-67c,guidance,auto,from the Task I References line,Enter and recover from an intentional spin if requested by the evaluator.
AI.X.I.S3,afh:ch05,explanation,verified,Entering and recovering from an intentional spin is the AFH ch5 maneuver.,Enter and recover from an intentional spin if requested by the evaluator.
AI.X.I.S3,aviation-instructor,explanation,auto,from the Task I References line,Enter and recover from an intentional spin if requested by the evaluator.
AI.X.I.S3,phak,explanation,auto,from the Task I References line,Enter and recover from an intentional spin if requested by the evaluator.
AI.X.I.S3,risk-management,explanation,auto,from the Task I References line,Enter and recover from an intentional spin if requested by the evaluator.
AI.X.I.S4,ac-61-67c,guidance,auto,from the Task I References line,Analyze and correct common errors related to this Task. 75
AI.X.I.S4,afh:ch05,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task. 75
AI.X.I.S4,aviation-instructor:ch06,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task. 75
AI.X.I.S4,aviation-instructor:ch09,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task. 75
AI.X.I.S4,phak,explanation,auto,from the Task I References line,Analyze and correct common errors related to this Task. 75
AI.X.I.S4,risk-management,explanation,auto,from the Task I References line,Analyze and correct common errors related to this Task. 75
AI.XI.A.K1,afh,explanation,auto,from the Task A References line,Flight instruments as they relate to:
AI.XI.A.K1,aviation-instructor,explanation,auto,from the Task A References line,Flight instruments as they relate to:
AI.XI.A.K1,ifh:ch05,explanation,verified,Parent element; IFH ch5 Flight Instruments and PHAK ch8 are the two cited chapters describing the instruments themselves. No CFR part cited by this Task,Flight instruments as they relate to:
AI.XI.A.K1,iph,explanation,auto,from the Task A References line,Flight instruments as they relate to:
AI.XI.A.K1,phak:ch08,explanation,verified,Parent element; IFH ch5 Flight Instruments and PHAK ch8 are the two cited chapters describing the instruments themselves. No CFR part cited by this Task,Flight instruments as they relate to:
AI.XI.A.K1,risk-management,explanation,auto,from the Task A References line,Flight instruments as they relate to:
AI.XI.A.K1a,afh,explanation,auto,from the Task A References line,a. Instrument limitations and potential errors
AI.XI.A.K1a,aviation-instructor,explanation,auto,from the Task A References line,a. Instrument limitations and potential errors
AI.XI.A.K1a,ifh:ch05,explanation,verified,IFH ch5 covers instrument errors and failure modes; PHAK ch8 covers the same limitations for the pitot-static and gyroscopic systems,a. Instrument limitations and potential errors
AI.XI.A.K1a,iph,explanation,auto,from the Task A References line,a. Instrument limitations and potential errors
AI.XI.A.K1a,phak:ch08,explanation,verified,IFH ch5 covers instrument errors and failure modes; PHAK ch8 covers the same limitations for the pitot-static and gyroscopic systems,a. Instrument limitations and potential errors
AI.XI.A.K1a,risk-management,explanation,auto,from the Task A References line,a. Instrument limitations and potential errors
AI.XI.A.K1b,afh,explanation,auto,from the Task A References line,b. Indication of the aircraft attitude
AI.XI.A.K1b,aviation-instructor,explanation,auto,from the Task A References line,b. Indication of the aircraft attitude
AI.XI.A.K1b,ifh:ch06,explanation,verified,IFH ch6 Airplane Attitude Instrument Flying covers reading attitude from the control and performance instruments,b. Indication of the aircraft attitude
AI.XI.A.K1b,iph,explanation,auto,from the Task A References line,b. Indication of the aircraft attitude
AI.XI.A.K1b,phak,explanation,auto,from the Task A References line,b. Indication of the aircraft attitude
AI.XI.A.K1b,risk-management,explanation,auto,from the Task A References line,b. Indication of the aircraft attitude
AI.XI.A.K1c,afh,explanation,auto,from the Task A References line,c. Function and operation
AI.XI.A.K1c,aviation-instructor,explanation,auto,from the Task A References line,c. Function and operation
AI.XI.A.K1c,ifh:ch05,explanation,verified,IFH ch5 and PHAK ch8 cover the function and operating principle of each flight instrument,c. Function and operation
AI.XI.A.K1c,iph,explanation,auto,from the Task A References line,c. Function and operation
AI.XI.A.K1c,phak:ch08,explanation,verified,IFH ch5 and PHAK ch8 cover the function and operating principle of each flight instrument,c. Function and operation
AI.XI.A.K1c,risk-management,explanation,auto,from the Task A References line,c. Function and operation
AI.XI.A.K1d,afh,explanation,auto,from the Task A References line,d. Proper instrument cross-check techniques
AI.XI.A.K1d,aviation-instructor,explanation,auto,from the Task A References line,d. Proper instrument cross-check techniques
AI.XI.A.K1d,ifh:ch06,explanation,verified,IFH ch6 gives the instrument cross-check methods and the control and performance concept,d. Proper instrument cross-check techniques
AI.XI.A.K1d,iph,explanation,auto,from the Task A References line,d. Proper instrument cross-check techniques
AI.XI.A.K1d,phak,explanation,auto,from the Task A References line,d. Proper instrument cross-check techniques
AI.XI.A.K1d,risk-management,explanation,auto,from the Task A References line,d. Proper instrument cross-check techniques
AI.XI.A.K2,afh,explanation,auto,from the Task A References line,Common errors related to this Task.
AI.XI.A.K2,aviation-instructor:ch09,explanation,verified,AIH ch9 Techniques of Flight Instruction covers identifying and teaching the common errors of a maneuver,Common errors related to this Task.
AI.XI.A.K2,ifh,explanation,auto,from the Task A References line,Common errors related to this Task.
AI.XI.A.K2,iph,explanation,auto,from the Task A References line,Common errors related to this Task.
AI.XI.A.K2,phak,explanation,auto,from the Task A References line,Common errors related to this Task.
AI.XI.A.K2,risk-management,explanation,auto,from the Task A References line,Common errors related to this Task.
AI.XI.A.R1,afh,explanation,auto,from the Task A References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R1,aviation-instructor,explanation,auto,from the Task A References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R1,ifh:ch03,explanation,verified,"IFH ch3 Human Factors covers spatial disorientation, fatigue and stress in instrument flight; PHAK ch17 Aeromedical Factors covers the same physiology","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R1,iph,explanation,auto,from the Task A References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R1,phak:ch17,explanation,verified,"IFH ch3 Human Factors covers spatial disorientation, fatigue and stress in instrument flight; PHAK ch17 Aeromedical Factors covers the same physiology","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R1,risk-management,explanation,auto,from the Task A References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.A.R2,afh,explanation,auto,from the Task A References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R2,aviation-instructor,explanation,auto,from the Task A References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R2,ifh:ch11,explanation,verified,IFH ch11 Emergency Operations covers recognising a deteriorating situation and requesting assistance or declaring an emergency,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R2,iph,explanation,auto,from the Task A References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R2,phak,explanation,auto,from the Task A References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R2,risk-management,explanation,auto,from the Task A References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.A.R3,afh,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R3,aviation-instructor,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R3,ifh,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R3,iph,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R3,phak,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R3,risk-management,explanation,auto,from the Task A References line,Collision hazards.
AI.XI.A.R4,afh,explanation,auto,from the Task A References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R4,aviation-instructor,explanation,auto,from the Task A References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R4,ifh,explanation,auto,from the Task A References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R4,iph,explanation,auto,from the Task A References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R4,phak,explanation,auto,from the Task A References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R4,risk-management:ch06,explanation,verified,"RMH ch6 Threat and Error Management covers distraction, task prioritization and loss of situational awareness","Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.A.R5,afh,explanation,auto,from the Task A References line,Fixation and omission.
AI.XI.A.R5,aviation-instructor,explanation,auto,from the Task A References line,Fixation and omission.
AI.XI.A.R5,ifh:ch06,explanation,verified,"IFH ch6 names fixation, omission and emphasis as the three common cross-check errors",Fixation and omission.
AI.XI.A.R5,iph,explanation,auto,from the Task A References line,Fixation and omission.
AI.XI.A.R5,phak,explanation,auto,from the Task A References line,Fixation and omission.
AI.XI.A.R5,risk-management,explanation,auto,from the Task A References line,Fixation and omission.
AI.XI.A.R6,afh,explanation,auto,from the Task A References line,Instrument Interpretation.
AI.XI.A.R6,aviation-instructor,explanation,auto,from the Task A References line,Instrument Interpretation.
AI.XI.A.R6,ifh:ch06,explanation,verified,IFH ch6 covers instrument interpretation as the step between cross-check and control application,Instrument Interpretation.
AI.XI.A.R6,iph,explanation,auto,from the Task A References line,Instrument Interpretation.
AI.XI.A.R6,phak,explanation,auto,from the Task A References line,Instrument Interpretation.
AI.XI.A.R6,risk-management,explanation,auto,from the Task A References line,Instrument Interpretation.
AI.XI.A.R7,afh,explanation,auto,from the Task A References line,Control application solely by reference to instruments.
AI.XI.A.R7,aviation-instructor,explanation,auto,from the Task A References line,Control application solely by reference to instruments.
AI.XI.A.R7,ifh:ch06,explanation,verified,IFH ch6 covers aircraft control by reference to instruments alone,Control application solely by reference to instruments.
AI.XI.A.R7,iph,explanation,auto,from the Task A References line,Control application solely by reference to instruments.
AI.XI.A.R7,phak,explanation,auto,from the Task A References line,Control application solely by reference to instruments.
AI.XI.A.R7,risk-management,explanation,auto,from the Task A References line,Control application solely by reference to instruments.
AI.XI.A.R8,afh:ch03,explanation,verified,IFH ch6 covers trim technique in attitude instrument flying; AFH ch3 Basic Flight Maneuvers covers trim generally,Trimming the aircraft.
AI.XI.A.R8,aviation-instructor,explanation,auto,from the Task A References line,Trimming the aircraft.
AI.XI.A.R8,ifh:ch06,explanation,verified,IFH ch6 covers trim technique in attitude instrument flying; AFH ch3 Basic Flight Maneuvers covers trim generally,Trimming the aircraft.
AI.XI.A.R8,iph,explanation,auto,from the Task A References line,Trimming the aircraft.
AI.XI.A.R8,phak,explanation,auto,from the Task A References line,Trimming the aircraft.
AI.XI.A.R8,risk-management,explanation,auto,from the Task A References line,Trimming the aircraft.
AI.XI.A.S1,afh,explanation,auto,from the Task A References line,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,aviation-instructor,explanation,auto,from the Task A References line,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,ifh:ch06,explanation,verified,IFH ch7 Airplane Basic Flight Maneuvers covers straight-and-level flight on instruments; ch6 supplies the cross-check and interpretation,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,ifh:ch07,explanation,verified,IFH ch7 Airplane Basic Flight Maneuvers covers straight-and-level flight on instruments; ch6 supplies the cross-check and interpretation,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,iph,explanation,auto,from the Task A References line,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,phak,explanation,auto,from the Task A References line,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S1,risk-management,explanation,auto,from the Task A References line,"Maintain straight-and-level flight using proper instrument cross-check and interpretation, and coordinated control application."
AI.XI.A.S2,afh,explanation,auto,from the Task A References line,"Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S2,aviation-instructor,explanation,auto,from the Task A References line,"Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S2,ifh:ch07,explanation,verified,"IFH ch7 covers holding altitude, heading and airspeed on instruments. The numeric tolerances are ACS standards","Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S2,iph,explanation,auto,from the Task A References line,"Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S2,phak,explanation,auto,from the Task A References line,"Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S2,risk-management,explanation,auto,from the Task A References line,"Maintain altitude ±100 feet, heading ±10°, and airspeed ±10 knots."
AI.XI.A.S3,afh,explanation,auto,from the Task A References line,Analyze and correct common errors related to this Task.
AI.XI.A.S3,aviation-instructor:ch06,explanation,verified,AIH ch9 covers correcting student errors during instruction; ch6 Assessment covers analysing and critiquing performance,Analyze and correct common errors related to this Task.
AI.XI.A.S3,aviation-instructor:ch09,explanation,verified,AIH ch9 covers correcting student errors during instruction; ch6 Assessment covers analysing and critiquing performance,Analyze and correct common errors related to this Task.
AI.XI.A.S3,ifh,explanation,auto,from the Task A References line,Analyze and correct common errors related to this Task.
AI.XI.A.S3,iph,explanation,auto,from the Task A References line,Analyze and correct common errors related to this Task.
