source_ref,target_ref,relation,confidence,note,element_text
PA.VIII.C.R4,ifh:ch03,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.C.R4,phak,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.C.R4,risk-management:ch08,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.C.R5,afh,explanation,auto,from the Task C References line,Fixation and omission.
PA.VIII.C.R5,ifh:ch06,explanation,verified,"IFH 6 Common Cross-Check Errors names fixation, omission, and emphasis",Fixation and omission.
PA.VIII.C.R5,phak,explanation,auto,from the Task C References line,Fixation and omission.
PA.VIII.C.R5,risk-management,explanation,auto,from the Task C References line,Fixation and omission.
PA.VIII.C.R6,afh,explanation,auto,from the Task C References line,Instrument Interpretation.
PA.VIII.C.R6,ifh:ch06,explanation,verified,"IFH 6 fundamental skills are cross-check, instrument interpretation, and aircraft control",Instrument Interpretation.
PA.VIII.C.R6,phak,explanation,auto,from the Task C References line,Instrument Interpretation.
PA.VIII.C.R6,risk-management,explanation,auto,from the Task C References line,Instrument Interpretation.
PA.VIII.C.R7,afh,explanation,auto,from the Task C References line,Control application solely by reference to instruments.
PA.VIII.C.R7,ifh:ch06,explanation,verified,"IFH 6 covers pitch, bank, and power control by instrument reference; IFH 7 applies it to the basic maneuvers",Control application solely by reference to instruments.
PA.VIII.C.R7,ifh:ch07,explanation,verified,"IFH 6 covers pitch, bank, and power control by instrument reference; IFH 7 applies it to the basic maneuvers",Control application solely by reference to instruments.
PA.VIII.C.R7,phak,explanation,auto,from the Task C References line,Control application solely by reference to instruments.
PA.VIII.C.R7,risk-management,explanation,auto,from the Task C References line,Control application solely by reference to instruments.
PA.VIII.C.R8,afh,explanation,auto,from the Task C References line,Trimming the aircraft.
PA.VIII.C.R8,ifh:ch06,explanation,verified,IFH 6 Trim Control and Airplane Trim; IFH 7 covers trimming through the basic maneuvers,Trimming the aircraft.
PA.VIII.C.R8,ifh:ch07,explanation,verified,IFH 6 Trim Control and Airplane Trim; IFH 7 covers trimming through the basic maneuvers,Trimming the aircraft.
PA.VIII.C.R8,phak,explanation,auto,from the Task C References line,Trimming the aircraft.
PA.VIII.C.R8,risk-management,explanation,auto,from the Task C References line,Trimming the aircraft.
PA.VIII.C.S1,afh,explanation,auto,from the Task C References line,"Transition to the descent pitch attitude and power setting on an assigned heading using proper instrument cross-check and interpretation, and coordinated flight control application."
PA.VIII.C.S1,ifh:ch06,explanation,verified,IFH 7 covers entering the descent with pitch and power on a heading; IFH 6 supplies the cross-check,"Transition to the descent pitch attitude and power setting on an assigned heading using proper instrument cross-check and interpretation, and coordinated flight control application."
PA.VIII.C.S1,ifh:ch07,explanation,verified,IFH 7 covers entering the descent with pitch and power on a heading; IFH 6 supplies the cross-check,"Transition to the descent pitch attitude and power setting on an assigned heading using proper instrument cross-check and interpretation, and coordinated flight control application."
PA.VIII.C.S1,phak,explanation,auto,from the Task C References line,"Transition to the descent pitch attitude and power setting on an assigned heading using proper instrument cross-check and interpretation, and coordinated flight control application."
PA.VIII.C.S1,risk-management,explanation,auto,from the Task C References line,"Transition to the descent pitch attitude and power setting on an assigned heading using proper instrument cross-check and interpretation, and coordinated flight control application."
PA.VIII.C.S2,afh,explanation,auto,from the Task C References line,Descend at a constant airspeed to specific altitudes in straight flight and turns.
PA.VIII.C.S2,ifh:ch07,explanation,verified,IFH 7 Straight Climbs and Descents covers constant airspeed descents,Descend at a constant airspeed to specific altitudes in straight flight and turns.
PA.VIII.C.S2,phak,explanation,auto,from the Task C References line,Descend at a constant airspeed to specific altitudes in straight flight and turns.
PA.VIII.C.S2,risk-management,explanation,auto,from the Task C References line,Descend at a constant airspeed to specific altitudes in straight flight and turns.
PA.VIII.C.S3,afh,explanation,auto,from the Task C References line,"Level off at the assigned altitude and maintain altitude ±200 feet, heading ±20°, and airspeed ±10 knots."
PA.VIII.C.S3,ifh:ch07,explanation,verified,IFH 7 Leveling Off,"Level off at the assigned altitude and maintain altitude ±200 feet, heading ±20°, and airspeed ±10 knots."
PA.VIII.C.S3,phak,explanation,auto,from the Task C References line,"Level off at the assigned altitude and maintain altitude ±200 feet, heading ±20°, and airspeed ±10 knots."
PA.VIII.C.S3,risk-management,explanation,auto,from the Task C References line,"Level off at the assigned altitude and maintain altitude ±200 feet, heading ±20°, and airspeed ±10 knots."
PA.VIII.D.K1,afh,explanation,auto,from the Task D References line,Flight instruments as they relate to:
PA.VIII.D.K1,ifh:ch05,explanation,verified,parent heading; IFH 5 and PHAK 8 are the flight instrument chapters,Flight instruments as they relate to:
PA.VIII.D.K1,phak:ch08,explanation,verified,parent heading; IFH 5 and PHAK 8 are the flight instrument chapters,Flight instruments as they relate to:
PA.VIII.D.K1,risk-management,explanation,auto,from the Task D References line,Flight instruments as they relate to:
PA.VIII.D.K1a,afh,explanation,auto,from the Task D References line,a. Instrument limitations and potential errors
PA.VIII.D.K1a,ifh:ch05,explanation,verified,IFH 5 Flight Instruments and PHAK 8 Flight Instruments cover instrument limitations and errors,a. Instrument limitations and potential errors
PA.VIII.D.K1a,phak:ch08,explanation,verified,IFH 5 Flight Instruments and PHAK 8 Flight Instruments cover instrument limitations and errors,a. Instrument limitations and potential errors
PA.VIII.D.K1a,risk-management,explanation,auto,from the Task D References line,a. Instrument limitations and potential errors
PA.VIII.D.K1b,afh,explanation,auto,from the Task D References line,b. Indication of the aircraft attitude
PA.VIII.D.K1b,ifh:ch06,explanation,verified,IFH 6 covers the attitude indicator and how control and performance instruments show attitude; PHAK 8 covers the gyroscopic instruments,b. Indication of the aircraft attitude
PA.VIII.D.K1b,phak:ch08,explanation,verified,IFH 6 covers the attitude indicator and how control and performance instruments show attitude; PHAK 8 covers the gyroscopic instruments,b. Indication of the aircraft attitude
PA.VIII.D.K1b,risk-management,explanation,auto,from the Task D References line,b. Indication of the aircraft attitude
PA.VIII.D.K1c,afh,explanation,auto,from the Task D References line,c. Function and operation
PA.VIII.D.K1c,ifh:ch05,explanation,verified,IFH 5 and PHAK 8 cover the construction and operating principle of each instrument,c. Function and operation
PA.VIII.D.K1c,phak:ch08,explanation,verified,IFH 5 and PHAK 8 cover the construction and operating principle of each instrument,c. Function and operation
PA.VIII.D.K1c,risk-management,explanation,auto,from the Task D References line,c. Function and operation
PA.VIII.D.K1d,afh,explanation,auto,from the Task D References line,d. Proper instrument cross-check techniques
PA.VIII.D.K1d,ifh:ch06,explanation,verified,"IFH 6 covers cross-check, scanning techniques, and common cross-check errors",d. Proper instrument cross-check techniques
PA.VIII.D.K1d,phak,explanation,auto,from the Task D References line,d. Proper instrument cross-check techniques
PA.VIII.D.K1d,risk-management,explanation,auto,from the Task D References line,d. Proper instrument cross-check techniques
PA.VIII.D.R1,afh,explanation,auto,from the Task D References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
PA.VIII.D.R1,ifh:ch03,explanation,verified,"IFH 3 Human Factors and PHAK 17 Aeromedical Factors cover spatial disorientation, fatigue, and stress","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
PA.VIII.D.R1,phak:ch17,explanation,verified,"IFH 3 Human Factors and PHAK 17 Aeromedical Factors cover spatial disorientation, fatigue, and stress","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
PA.VIII.D.R1,risk-management,explanation,auto,from the Task D References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
PA.VIII.D.R2,afh,explanation,auto,from the Task D References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.D.R2,ifh:ch11,explanation,verified,IFH 11 Emergency Operations covers recognizing a deteriorating situation and getting help,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.D.R2,phak,explanation,auto,from the Task D References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.D.R2,risk-management,explanation,auto,from the Task D References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.D.R3,afh,explanation,auto,from the Task D References line,Collision hazards.
PA.VIII.D.R3,ifh,explanation,auto,from the Task D References line,Collision hazards.
PA.VIII.D.R3,phak:ch14,explanation,verified,PHAK 14 Airport Operations carries the collision avoidance and scanning discussion; RMH 3 covers identifying hazards,Collision hazards.
PA.VIII.D.R3,risk-management:ch03,explanation,verified,PHAK 14 Airport Operations carries the collision avoidance and scanning discussion; RMH 3 covers identifying hazards,Collision hazards.
PA.VIII.D.R4,afh,explanation,auto,from the Task D References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.D.R4,ifh:ch03,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.D.R4,phak,explanation,auto,from the Task D References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.D.R4,risk-management:ch08,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.D.R5,afh,explanation,auto,from the Task D References line,Fixation and omission.
PA.VIII.D.R5,ifh:ch06,explanation,verified,"IFH 6 Common Cross-Check Errors names fixation, omission, and emphasis",Fixation and omission.
PA.VIII.D.R5,phak,explanation,auto,from the Task D References line,Fixation and omission.
PA.VIII.D.R5,risk-management,explanation,auto,from the Task D References line,Fixation and omission.
PA.VIII.D.R6,afh,explanation,auto,from the Task D References line,Instrument Interpretation.
PA.VIII.D.R6,ifh:ch06,explanation,verified,"IFH 6 fundamental skills are cross-check, instrument interpretation, and aircraft control",Instrument Interpretation.
PA.VIII.D.R6,phak,explanation,auto,from the Task D References line,Instrument Interpretation.
PA.VIII.D.R6,risk-management,explanation,auto,from the Task D References line,Instrument Interpretation.
PA.VIII.D.R7,afh,explanation,auto,from the Task D References line,Control application solely by reference to instruments. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 49
PA.VIII.D.R7,ifh:ch06,explanation,verified,"IFH 6 covers pitch, bank, and power control by instrument reference; IFH 7 applies it to the basic maneuvers",Control application solely by reference to instruments. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 49
PA.VIII.D.R7,ifh:ch07,explanation,verified,"IFH 6 covers pitch, bank, and power control by instrument reference; IFH 7 applies it to the basic maneuvers",Control application solely by reference to instruments. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 49
PA.VIII.D.R7,phak,explanation,auto,from the Task D References line,Control application solely by reference to instruments. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 49
PA.VIII.D.R7,risk-management,explanation,auto,from the Task D References line,Control application solely by reference to instruments. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 49
PA.VIII.D.R8,afh,explanation,auto,from the Task D References line,Trimming the aircraft.
PA.VIII.D.R8,ifh:ch06,explanation,verified,IFH 6 Trim Control and Airplane Trim; IFH 7 covers trimming through the basic maneuvers,Trimming the aircraft.
PA.VIII.D.R8,ifh:ch07,explanation,verified,IFH 6 Trim Control and Airplane Trim; IFH 7 covers trimming through the basic maneuvers,Trimming the aircraft.
PA.VIII.D.R8,phak,explanation,auto,from the Task D References line,Trimming the aircraft.
PA.VIII.D.R8,risk-management,explanation,auto,from the Task D References line,Trimming the aircraft.
PA.VIII.D.S1,afh,explanation,auto,from the Task D References line,"Turn to headings, maintain altitude ±200 feet, maintain a standard rate turn, roll out on the assigned heading ±10°, and maintain airspeed ±10 knots."
PA.VIII.D.S1,ifh:ch07,explanation,verified,IFH 7 Establishing A Standard Rate Turn and the turn indicators used to roll out on a heading,"Turn to headings, maintain altitude ±200 feet, maintain a standard rate turn, roll out on the assigned heading ±10°, and maintain airspeed ±10 knots."
PA.VIII.D.S1,phak,explanation,auto,from the Task D References line,"Turn to headings, maintain altitude ±200 feet, maintain a standard rate turn, roll out on the assigned heading ±10°, and maintain airspeed ±10 knots."
PA.VIII.D.S1,risk-management,explanation,auto,from the Task D References line,"Turn to headings, maintain altitude ±200 feet, maintain a standard rate turn, roll out on the assigned heading ±10°, and maintain airspeed ±10 knots."
PA.VIII.E.K1,afh:ch05,explanation,verified,AFH 5 Maintaining Aircraft Control covers upset prevention and its causal factors; IFH 3 Human Factors covers the physiological ones,"Prevention of unusual attitudes, including flight causal, physiological, and environmental factors, and system and equipment failures."
PA.VIII.E.K1,ifh:ch03,explanation,verified,AFH 5 Maintaining Aircraft Control covers upset prevention and its causal factors; IFH 3 Human Factors covers the physiological ones,"Prevention of unusual attitudes, including flight causal, physiological, and environmental factors, and system and equipment failures."
PA.VIII.E.K1,phak,explanation,auto,from the Task E References line,"Prevention of unusual attitudes, including flight causal, physiological, and environmental factors, and system and equipment failures."
PA.VIII.E.K1,risk-management,explanation,auto,from the Task E References line,"Prevention of unusual attitudes, including flight causal, physiological, and environmental factors, and system and equipment failures."
PA.VIII.E.K1a,afh,explanation,auto,from the Task E References line,a. [Archived]
PA.VIII.E.K1a,ifh,explanation,auto,from the Task E References line,a. [Archived]
PA.VIII.E.K1a,phak,explanation,auto,from the Task E References line,a. [Archived]
PA.VIII.E.K1a,risk-management,explanation,auto,from the Task E References line,a. [Archived]
PA.VIII.E.K1b,afh,explanation,auto,from the Task E References line,b. [Archived]
PA.VIII.E.K1b,ifh,explanation,auto,from the Task E References line,b. [Archived]
PA.VIII.E.K1b,phak,explanation,auto,from the Task E References line,b. [Archived]
PA.VIII.E.K1b,risk-management,explanation,auto,from the Task E References line,b. [Archived]
PA.VIII.E.K1c,afh,explanation,auto,from the Task E References line,c. [Archived]
PA.VIII.E.K1c,ifh,explanation,auto,from the Task E References line,c. [Archived]
PA.VIII.E.K1c,phak,explanation,auto,from the Task E References line,c. [Archived]
PA.VIII.E.K1c,risk-management,explanation,auto,from the Task E References line,c. [Archived]
PA.VIII.E.K1d,afh,explanation,auto,from the Task E References line,d. [Archived]
PA.VIII.E.K1d,ifh,explanation,auto,from the Task E References line,d. [Archived]
PA.VIII.E.K1d,phak,explanation,auto,from the Task E References line,d. [Archived]
PA.VIII.E.K1d,risk-management,explanation,auto,from the Task E References line,d. [Archived]
PA.VIII.E.K2,afh:ch05,explanation,verified,IFH 7 Unusual Attitudes and Recoveries gives the instrument recovery procedure; AFH 5 covers upset recovery,Procedures for recovery from unusual attitudes in flight.
PA.VIII.E.K2,ifh:ch07,explanation,verified,IFH 7 Unusual Attitudes and Recoveries gives the instrument recovery procedure; AFH 5 covers upset recovery,Procedures for recovery from unusual attitudes in flight.
PA.VIII.E.K2,phak,explanation,auto,from the Task E References line,Procedures for recovery from unusual attitudes in flight.
PA.VIII.E.K2,risk-management,explanation,auto,from the Task E References line,Procedures for recovery from unusual attitudes in flight.
PA.VIII.E.K3,afh:ch18,explanation,verified,AFH 18 Inadvertent VFR Flight Into IMC covers regaining VMC,Procedures available to safely regain visual meteorological conditions (VMC) after flight into inadvertent instrument meteorological conditions or unintended instrument meteorological conditions (IIMC)/(UIMC).
PA.VIII.E.K3,ifh,explanation,auto,from the Task E References line,Procedures available to safely regain visual meteorological conditions (VMC) after flight into inadvertent instrument meteorological conditions or unintended instrument meteorological conditions (IIMC)/(UIMC).
PA.VIII.E.K3,phak,explanation,auto,from the Task E References line,Procedures available to safely regain visual meteorological conditions (VMC) after flight into inadvertent instrument meteorological conditions or unintended instrument meteorological conditions (IIMC)/(UIMC).
PA.VIII.E.K3,risk-management,explanation,auto,from the Task E References line,Procedures available to safely regain visual meteorological conditions (VMC) after flight into inadvertent instrument meteorological conditions or unintended instrument meteorological conditions (IIMC)/(UIMC).
PA.VIII.E.K4,afh,explanation,auto,from the Task E References line,"Appropriate use of automation, if applicable."
PA.VIII.E.K4,ifh,explanation,auto,from the Task E References line,"Appropriate use of automation, if applicable."
PA.VIII.E.K4,phak,explanation,auto,from the Task E References line,"Appropriate use of automation, if applicable."
PA.VIII.E.K4,risk-management:ch07,explanation,verified,RMH 7 Automation and Flight Path Management,"Appropriate use of automation, if applicable."
PA.VIII.E.R1,afh:ch05,explanation,verified,AFH 5 covers the situations that lead to LOC-I; IFH 3 Human Factors covers task saturation and spatial disorientation,"Situations that could lead to loss of control in-flight (LOC-I) or unusual attitudes in-flight (e.g., stress, task saturation, inadequate instrument scan distractions, and spatial disorientation)."
PA.VIII.E.R1,ifh:ch03,explanation,verified,AFH 5 covers the situations that lead to LOC-I; IFH 3 Human Factors covers task saturation and spatial disorientation,"Situations that could lead to loss of control in-flight (LOC-I) or unusual attitudes in-flight (e.g., stress, task saturation, inadequate instrument scan distractions, and spatial disorientation)."
PA.VIII.E.R1,phak,explanation,auto,from the Task E References line,"Situations that could lead to loss of control in-flight (LOC-I) or unusual attitudes in-flight (e.g., stress, task saturation, inadequate instrument scan distractions, and spatial disorientation)."
PA.VIII.E.R1,risk-management,explanation,auto,from the Task E References line,"Situations that could lead to loss of control in-flight (LOC-I) or unusual attitudes in-flight (e.g., stress, task saturation, inadequate instrument scan distractions, and spatial disorientation)."
PA.VIII.E.R10,afh,explanation,auto,from the Task E References line,Control application solely by reference to instruments.
PA.VIII.E.R10,ifh:ch06,explanation,verified,IFH 6 aircraft control by instrument reference; IFH 7 Unusual Attitude Recovery Protection,Control application solely by reference to instruments.
PA.VIII.E.R10,ifh:ch07,explanation,verified,IFH 6 aircraft control by instrument reference; IFH 7 Unusual Attitude Recovery Protection,Control application solely by reference to instruments.
PA.VIII.E.R10,phak,explanation,auto,from the Task E References line,Control application solely by reference to instruments.
PA.VIII.E.R10,risk-management,explanation,auto,from the Task E References line,Control application solely by reference to instruments.
PA.VIII.E.R2,afh,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R2,ifh,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R2,phak,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R2,risk-management,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R3,afh,explanation,auto,from the Task E References line,Collision hazards.
PA.VIII.E.R3,ifh,explanation,auto,from the Task E References line,Collision hazards.
PA.VIII.E.R3,phak:ch14,explanation,verified,PHAK 14 Airport Operations carries the collision avoidance and scanning discussion; RMH 3 covers identifying hazards,Collision hazards.
PA.VIII.E.R3,risk-management:ch03,explanation,verified,PHAK 14 Airport Operations carries the collision avoidance and scanning discussion; RMH 3 covers identifying hazards,Collision hazards.
PA.VIII.E.R4,afh,explanation,auto,from the Task E References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.E.R4,ifh:ch03,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.E.R4,phak,explanation,auto,from the Task E References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.E.R4,risk-management:ch08,explanation,verified,IFH 3 Human Factors covers disorientation and attention management; RMH 8 ADM in Flight covers distraction and task prioritization,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.VIII.E.R5,afh,explanation,auto,from the Task E References line,Interpreting flight instruments.
PA.VIII.E.R5,ifh:ch06,explanation,verified,IFH 6 instrument interpretation and scanning technique,Interpreting flight instruments.
PA.VIII.E.R5,phak,explanation,auto,from the Task E References line,Interpreting flight instruments.
PA.VIII.E.R5,risk-management,explanation,auto,from the Task E References line,Interpreting flight instruments.
PA.VIII.E.R6,afh,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R6,ifh,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R6,phak,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R6,risk-management,explanation,auto,from the Task E References line,[Archived]
PA.VIII.E.R7,afh:ch05,explanation,verified,AFH 5 covers the operating envelope and exceeding it; PHAK 5 Aerodynamics of Flight covers load factor and the Vg diagram,Operating envelope considerations.
PA.VIII.E.R7,ifh,explanation,auto,from the Task E References line,Operating envelope considerations.
PA.VIII.E.R7,phak:ch05,explanation,verified,AFH 5 covers the operating envelope and exceeding it; PHAK 5 Aerodynamics of Flight covers load factor and the Vg diagram,Operating envelope considerations.
PA.VIII.E.R7,risk-management,explanation,auto,from the Task E References line,Operating envelope considerations.
PA.VIII.E.R8,afh:ch05,explanation,verified,IFH 7 Common Errors Leading to Unusual Attitudes; AFH 5 covers control input errors during recovery,"Control input errors, inducing undesired aircraft attitudes."
PA.VIII.E.R8,ifh:ch07,explanation,verified,IFH 7 Common Errors Leading to Unusual Attitudes; AFH 5 covers control input errors during recovery,"Control input errors, inducing undesired aircraft attitudes."
PA.VIII.E.R8,phak,explanation,auto,from the Task E References line,"Control input errors, inducing undesired aircraft attitudes."
PA.VIII.E.R8,risk-management,explanation,auto,from the Task E References line,"Control input errors, inducing undesired aircraft attitudes."
PA.VIII.E.R9,afh,explanation,auto,from the Task E References line,Assessment of the unusual attitude.
PA.VIII.E.R9,ifh:ch07,explanation,verified,IFH 7 Unusual Attitudes and Recoveries covers distinguishing nose-high from nose-low,Assessment of the unusual attitude.
PA.VIII.E.R9,phak,explanation,auto,from the Task E References line,Assessment of the unusual attitude.
PA.VIII.E.R9,risk-management,explanation,auto,from the Task E References line,Assessment of the unusual attitude.
PA.VIII.E.S1,afh:ch05,explanation,verified,IFH 7 Unusual Attitudes and Recoveries gives the nose-high and nose-low control and power sequence; AFH 5 covers the recovery,"Use proper instrument cross-check and interpretation to identify an unusual attitude (including both nose-high and nose-low) in flight, and apply the appropriate flight control, power input, and aircraft configuration in the correct sequence, to return to a stabilized level flight attitude."
PA.VIII.E.S1,ifh:ch07,explanation,verified,IFH 7 Unusual Attitudes and Recoveries gives the nose-high and nose-low control and power sequence; AFH 5 covers the recovery,"Use proper instrument cross-check and interpretation to identify an unusual attitude (including both nose-high and nose-low) in flight, and apply the appropriate flight control, power input, and aircraft configuration in the correct sequence, to return to a stabilized level flight attitude."
PA.VIII.E.S1,phak,explanation,auto,from the Task E References line,"Use proper instrument cross-check and interpretation to identify an unusual attitude (including both nose-high and nose-low) in flight, and apply the appropriate flight control, power input, and aircraft configuration in the correct sequence, to return to a stabilized level flight attitude."
PA.VIII.E.S1,risk-management,explanation,auto,from the Task E References line,"Use proper instrument cross-check and interpretation to identify an unusual attitude (including both nose-high and nose-low) in flight, and apply the appropriate flight control, power input, and aircraft configuration in the correct sequence, to return to a stabilized level flight attitude."
PA.VIII.E.S2,afh,explanation,auto,from the Task E References line,"Use single-pilot resource management (SRM) or crew resource management (CRM), as appropriate."
PA.VIII.E.S2,ifh,explanation,auto,from the Task E References line,"Use single-pilot resource management (SRM) or crew resource management (CRM), as appropriate."
PA.VIII.E.S2,phak:ch02,explanation,verified,PHAK 2 Aeronautical Decision-Making defines SRM and CRM; RMH 8 applies decision making in flight,"Use single-pilot resource management (SRM) or crew resource management (CRM), as appropriate."
PA.VIII.E.S2,risk-management:ch08,explanation,verified,PHAK 2 Aeronautical Decision-Making defines SRM and CRM; RMH 8 applies decision making in flight,"Use single-pilot resource management (SRM) or crew resource management (CRM), as appropriate."
PA.VIII.F.K1,afh,explanation,auto,from the Task F References line,"Operating communications equipment, including identifying and selecting radio frequencies, requesting and following air traffic control (ATC) instructions."
PA.VIII.F.K1,ifh:ch02,explanation,verified,IFH 2 The Air Traffic Control System covers requesting and following instructions; PHAK 14 covers radio procedure and frequency selection,"Operating communications equipment, including identifying and selecting radio frequencies, requesting and following air traffic control (ATC) instructions."
PA.VIII.F.K1,phak:ch14,explanation,verified,IFH 2 The Air Traffic Control System covers requesting and following instructions; PHAK 14 covers radio procedure and frequency selection,"Operating communications equipment, including identifying and selecting radio frequencies, requesting and following air traffic control (ATC) instructions."
PA.VIII.F.K1,risk-management,explanation,auto,from the Task F References line,"Operating communications equipment, including identifying and selecting radio frequencies, requesting and following air traffic control (ATC) instructions."
PA.VIII.F.K2,afh,explanation,auto,from the Task F References line,"Operating navigation equipment, including functions and displays, and following bearings, radials, or courses."
PA.VIII.F.K2,ifh:ch09,explanation,verified,"IFH 9 Navigation Systems covers the equipment and its displays; PHAK 16 Navigation covers following bearings, radials, and courses","Operating navigation equipment, including functions and displays, and following bearings, radials, or courses."
PA.VIII.F.K2,phak:ch16,explanation,verified,"IFH 9 Navigation Systems covers the equipment and its displays; PHAK 16 Navigation covers following bearings, radials, and courses","Operating navigation equipment, including functions and displays, and following bearings, radials, or courses."
PA.VIII.F.K2,risk-management,explanation,auto,from the Task F References line,"Operating navigation equipment, including functions and displays, and following bearings, radials, or courses."
PA.VIII.F.K3,afh,explanation,auto,from the Task F References line,Air traffic control facilities and services.
PA.VIII.F.K3,ifh:ch01,explanation,verified,IFH 2 The Air Traffic Control System and IFH 1 The National Airspace System cover the facilities and the services they provide,Air traffic control facilities and services.
PA.VIII.F.K3,ifh:ch02,explanation,verified,IFH 2 The Air Traffic Control System and IFH 1 The National Airspace System cover the facilities and the services they provide,Air traffic control facilities and services.
PA.VIII.F.K3,phak,explanation,auto,from the Task F References line,Air traffic control facilities and services.
PA.VIII.F.K3,risk-management,explanation,auto,from the Task F References line,Air traffic control facilities and services.
PA.VIII.F.R1,afh,explanation,auto,from the Task F References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.F.R1,ifh:ch11,explanation,verified,IFH 11 Emergency Operations covers recognizing a deteriorating situation and getting help,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.F.R1,phak,explanation,auto,from the Task F References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.F.R1,risk-management,explanation,auto,from the Task F References line,When to seek assistance or declare an emergency in a deteriorating situation.
PA.VIII.F.R2,afh,explanation,auto,from the Task F References line,"Using available resources (e.g., automation, ATC, and flight deck planning aids)."
PA.VIII.F.R2,ifh,explanation,auto,from the Task F References line,"Using available resources (e.g., automation, ATC, and flight deck planning aids)."
PA.VIII.F.R2,phak:ch02,explanation,verified,RMH 7 Automation and Flight Path Management; PHAK 2 covers using all available resources as part of SRM,"Using available resources (e.g., automation, ATC, and flight deck planning aids)."
PA.VIII.F.R2,risk-management:ch07,explanation,verified,RMH 7 Automation and Flight Path Management; PHAK 2 covers using all available resources as part of SRM,"Using available resources (e.g., automation, ATC, and flight deck planning aids)."
PA.VIII.F.S1,afh,explanation,auto,from the Task F References line,"Maintain airplane control while selecting proper communications frequencies, identifying the appropriate facility, and managing navigation equipment."
PA.VIII.F.S1,ifh:ch06,explanation,verified,IFH 6 fundamental skills cover dividing attention while holding control; IFH 9 covers managing the navigation equipment,"Maintain airplane control while selecting proper communications frequencies, identifying the appropriate facility, and managing navigation equipment."
PA.VIII.F.S1,ifh:ch09,explanation,verified,IFH 6 fundamental skills cover dividing attention while holding control; IFH 9 covers managing the navigation equipment,"Maintain airplane control while selecting proper communications frequencies, identifying the appropriate facility, and managing navigation equipment."
PA.VIII.F.S1,phak,explanation,auto,from the Task F References line,"Maintain airplane control while selecting proper communications frequencies, identifying the appropriate facility, and managing navigation equipment."
PA.VIII.F.S1,risk-management,explanation,auto,from the Task F References line,"Maintain airplane control while selecting proper communications frequencies, identifying the appropriate facility, and managing navigation equipment."
PA.VIII.F.S2,afh,explanation,auto,from the Task F References line,Comply with ATC instructions.
PA.VIII.F.S2,ifh:ch02,explanation,verified,IFH 2 The Air Traffic Control System covers complying with clearances and instructions,Comply with ATC instructions.
PA.VIII.F.S2,phak,explanation,auto,from the Task F References line,Comply with ATC instructions.
